,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
325,316,Greg Lewis,MIN,WR,30,13,5,0,0,0,0,0,0,0,,0,37,17,197,11.59,0,0,,0,,,20,36.7,39.7,28.2,,128,
326,317,Marlon Moore,MIA,WR,23,9,0,0,0,0,0,0,1,16,16.00,0,19,6,128,21.33,1,0,,1,,,20,26.4,29.4,23.4,,126,
327,318,Leonard Pope,KAN,TE,27,16,6,0,0,0,0,0,0,0,,0,19,10,76,7.60,2,0,,2,,,20,29.6,29.6,24.6,,49,
328,319,Owen Schmitt,PHI,RB,25,15,5,0,0,0,0,0,0,0,,0,24,19,136,7.16,1,0,,1,,,20,38.6,41.6,29.1,,87,
329,320,Chris Baker,SEA,WR,31,16,13,0,0,0,0,0,0,0,,0,19,9,116,12.89,1,0,,1,,,18,26.6,29.6,22.1,,130,
330,321,Riley Cooper,PHI,WR,23,13,2,0,0,0,0,0,0,0,,0,18,7,116,16.57,1,0,,1,,,18,24.6,27.6,21.1,,129,
331,322,Lousaka Polite,MIA,RB,29,16,10,0,0,0,0,0,26,62,2.38,1,17,12,61,5.08,0,0,,1,,,18,30.3,30.3,24.3,,88,
332,323,Dominic Rhodes,IND,RB,31,3,0,0,0,0,0,0,37,172,4.65,0,4,1,4,4.00,0,1,,0,,,18,18.6,21.6,18.1,,89,
333,324,Lance Ball,DEN,RB,25,10,0,0,0,0,0,0,41,158,3.85,0,6,3,16,5.33,0,1,,0,,,17,20.4,23.4,18.9,,90,
334,325,Mike Bell,2TM,RB,27,16,1,0,0,0,0,0,47,99,2.11,0,10,7,67,9.57,0,2,,0,,,17,23.6,23.6,20.1,,92,
335,326,Antonio Brown,PIT,WR,22,9,0,0,0,0,0,0,0,0,,0,19,16,167,10.44,0,1,,1,,,17,38.7,41.7,30.7,,133,
336,327,Alge Crumpler,NWE,TE,33,16,10,0,0,0,0,0,0,0,,0,10,6,52,8.67,2,0,,2,,,17,23.2,23.2,20.2,,50,
337,328,Eric Decker,DEN,WR,23,14,0,0,0,0,0,0,0,0,,0,8,6,106,17.67,1,3,,1,,,17,22.6,25.6,19.6,,134,
338,329,Joey Galloway,WAS,WR,39,10,4,0,0,0,0,0,0,0,,0,38,12,173,14.42,0,0,,0,,,17,29.3,32.3,23.3,,132,
339,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
340,330,Deji Karim,JAX,RB,24,11,0,0,0,0,0,0,35,160,4.57,0,7,3,10,3.33,0,4,,0,,,17,20.0,23.0,18.5,,91,
341,331,Verran Tucker,KAN,WR,22,11,2,0,0,0,0,0,0,0,,0,19,6,114,19.00,1,0,,1,,,17,23.4,26.4,20.4,,131,
342,332,Terrance Copper,KAN,WR,28,16,3,0,0,0,0,0,0,0,,0,28,18,157,8.72,0,0,,0,,,16,33.7,36.7,24.7,,135,
343,333,Justin Peelle,ATL,TE,31,13,8,0,0,0,0,0,0,0,,0,15,10,96,9.60,1,0,,1,,,16,25.6,25.6,20.6,,51,
344,334,Fred Taylor,NWE,RB,34,7,0,0,0,0,0,0,43,155,3.60,0,3,2,6,3.00,0,0,,0,,,16,18.1,21.1,17.1,,93,
345,335,Devin Aromashodu,CHI,WR,26,14,2,0,0,0,0,0,0,0,,0,24,10,149,14.90,0,0,,0,,,15,24.9,27.9,19.9,,137,
346,336,Dezmon Briscoe,TAM,WR,21,2,0,0,0,0,0,0,0,0,,0,7,6,93,15.50,1,0,,1,,,15,21.3,21.3,18.3,,136,
347,337,Daniel Graham,DEN,TE,32,16,16,0,0,0,0,0,0,0,,0,37,18,148,8.22,0,1,,0,,,15,32.8,35.8,23.8,,53,
348,338,Jim Kleinsasser,MIN,TE,33,16,7,0,0,0,0,0,0,0,,0,21,17,148,8.71,0,0,,0,,,15,31.8,34.8,23.3,,52,
349,339,Sammy Morris,NWE,RB,33,16,0,0,0,0,0,0,20,56,2.80,0,12,7,77,11.00,0,1,,0,,,15,20.3,20.3,16.8,,94,
350,340,Todd Bouman,JAX,QB,38,1,1,18,34,222,2,2,2,8,4.00,0,0,0,0,,0,0,,0,,,14,13.7,15.7,15.7,,54,
351,341,Rashied Davis,CHI,WR,31,16,0,0,0,0,0,0,0,0,,0,13,9,84,9.33,1,1,,1,,,14,23.4,23.4,18.9,,138,
352,342,Naaman Roosevelt,BUF,WR,23,6,1,0,0,0,0,0,1,3,3.00,0,17,9,139,15.44,0,0,,0,,,14,23.2,26.2,18.7,,139,
353,343,Matt Spaeth,PIT,TE,27,14,13,0,0,0,0,0,0,0,,0,18,9,80,8.89,1,0,,1,,,14,23.0,23.0,18.5,,54,
354,344,Maurice Stovall,TAM,WR,25,12,1,0,0,0,0,0,0,0,,0,9,7,81,11.57,1,0,,1,,,14,21.1,21.1,17.6,,140,
355,345,Tyrell Sutton,CAR,RB,24,9,0,0,0,0,0,0,13,71,5.46,0,12,12,70,5.83,0,0,,0,,,14,26.1,26.1,20.1,,95,
356,346,Danny Ware,NYG,RB,25,14,0,0,0,0,0,0,20,73,3.65,0,9,7,67,9.57,0,0,,0,,,14,21.0,21.0,17.5,,96,
357,347,Jerome Felton,DET,RB,24,16,2,0,0,0,0,0,22,76,3.45,0,15,8,54,6.75,0,1,,0,,,13,21.0,21.0,17.0,,97,
358,348,Clay Harbor,PHI,TE,23,9,6,0,0,0,0,0,0,0,,0,15,9,72,8.00,1,0,,1,,,13,22.2,22.2,17.7,,55,
359,349,Spencer Larsen,DEN,RB,26,11,5,0,0,0,0,0,3,18,6.00,0,5,5,51,10.20,1,0,,1,,,13,17.9,17.9,15.4,,98,
360,350,Dimitri Nance,GNB,RB,22,12,0,0,0,0,0,0,36,95,2.64,0,4,3,30,10.00,0,0,,0,,,13,15.5,15.5,14.0,,100,
361,351,Michael Robinson,SEA,RB,27,11,4,1,1,28,0,0,12,77,6.42,0,13,8,37,4.63,0,0,,0,,,13,20.5,20.5,16.5,,99,
362,352,Donte' Stallworth,BAL,WR,30,8,0,0,0,0,0,0,5,45,9.00,0,5,2,82,41.00,0,1,,0,,,13,14.7,14.7,13.7,,141,
363,353,David Anderson,HOU,WR,27,12,1,0,0,0,0,0,0,0,,0,18,11,117,10.64,0,0,,0,,,12,22.7,25.7,17.2,,145,
364,354,Jackie Battle,KAN,RB,27,16,0,0,0,0,0,0,20,50,2.50,1,3,1,9,9.00,0,0,,1,,,12,12.9,12.9,12.4,,102,
365,355,David Clowney,2TM,WR,25,13,0,0,0,0,0,0,0,0,,0,16,7,124,17.71,0,0,,0,,,12,19.4,22.4,15.9,,142,
366,356,Sam Hurd,DAL,WR,25,15,1,0,0,0,0,0,0,0,,0,23,14,120,8.57,0,0,,0,,,12,26.0,29.0,19.0,,143,
367,357,Max Komar,ARI,WR,23,8,0,0,0,0,0,0,0,0,,0,22,12,117,9.75,0,3,,0,,,12,23.7,26.7,17.7,,147,
368,358,Laurence Maroney,DEN,RB,25,4,3,0,0,0,0,0,36,74,2.06,0,7,4,50,12.50,0,1,,0,,,12,16.4,16.4,14.4,,101,
369,359,Cameron Morrah,SEA,WR,23,15,3,0,0,0,0,0,0,0,,0,18,9,117,13.00,0,0,,0,,,12,20.7,23.7,16.2,,146,
370,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
371,360,Kassim Osgood,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,16,6,60,10.00,1,0,,1,,,12,18.0,18.0,15.0,,144,
372,361,Ben Patrick,ARI,TE,26,15,7,0,0,0,0,0,0,0,,0,18,15,123,8.20,0,1,,0,,,12,27.3,30.3,19.8,,56,
373,362,Robert Royal,CLE,WR,31,15,4,0,0,0,0,0,0,0,,0,12,5,56,11.20,1,0,,1,,,12,16.6,16.6,14.1,,148,
374,363,James Starks,GNB,RB,24,3,0,0,0,0,0,0,29,101,3.48,0,4,2,15,7.50,0,0,,0,,,12,13.6,16.6,12.6,,103,
375,364,Mark Brunell,NYJ,QB,40,2,0,7,13,117,2,1,0,0,,0,0,0,0,,0,0,,0,,,11,10.7,11.7,11.7,,56,
376,365,John Conner,NYJ,RB,23,16,0,0,0,0,0,0,8,44,5.50,1,4,2,9,4.50,0,0,,1,,,11,13.3,13.3,12.3,,104,
377,366,James Davis,2TM,RB,24,7,0,0,0,0,0,0,19,60,3.16,0,5,4,45,11.25,0,0,,0,,,11,14.5,14.5,12.5,,107,
378,367,Dennis Dixon,PIT,QB,25,2,2,22,32,254,0,1,5,32,6.40,0,0,0,0,,0,2,,0,,,11,11.4,12.4,12.4,,55,
379,368,Kevin Faulk,NWE,RB,34,2,2,0,0,0,0,0,8,45,5.63,0,10,6,62,10.33,0,0,,0,,,11,16.7,16.7,13.7,,106,
380,369,Chris Gronkowski,DAL,RB,24,14,7,0,0,0,0,0,5,17,3.40,0,14,7,35,5.00,1,0,,1,,,11,18.2,18.2,14.7,,105,
381,370,Jonathan Stupar,BUF,TE,26,16,3,0,0,0,0,0,0,0,,0,13,12,111,9.25,0,1,,0,,,11,23.1,26.1,17.1,,57,
382,371,Tiquan Underwood,JAX,WR,23,10,0,0,0,0,0,0,0,0,,0,22,8,111,13.88,0,0,,0,,,11,19.1,22.1,15.1,,149,
383,372,Roydell Williams,WAS,WR,29,16,0,0,0,0,0,0,0,0,,0,18,8,109,13.63,0,0,,0,,,11,18.9,21.9,14.9,,150,
384,373,Aaron Brown,DET,RB,25,6,0,0,0,0,0,0,17,58,3.41,0,13,8,45,5.63,0,0,,0,,,10,18.3,18.3,14.3,,109,
385,374,James Casey,HOU,TE,26,16,4,0,0,0,0,0,0,0,,0,14,8,98,12.25,0,0,,0,,,10,17.8,17.8,13.8,,59,
386,375,Julian Edelman,NWE,WR,24,15,3,0,0,0,0,0,2,14,7.00,0,14,7,86,12.29,0,1,,1,,,10,23.0,23.0,19.5,,154,
387,376,Heath Evans,NOR,RB,32,16,6,0,0,0,0,0,2,2,1.00,0,11,7,41,5.86,1,0,,1,,,10,17.3,17.3,13.8,,110,
388,377,Ahmard Hall,TEN,RB,31,16,4,0,0,0,0,0,1,1,1.00,0,20,15,100,6.67,0,0,,0,,,10,25.1,28.1,17.6,,112,
389,378,Will Heller,DET,TE,29,16,5,0,0,0,0,0,0,0,,0,5,4,37,9.25,1,0,,1,,,10,13.7,13.7,11.7,,60,
390,379,Johnnie Lee Higgins,OAK,WR,27,13,1,0,0,0,0,0,0,0,,0,30,10,103,10.30,0,0,,0,,,10,20.3,23.3,15.3,,151,
391,380,Stefan Logan,DET,WR,29,16,0,0,1,0,0,0,15,95,6.33,0,1,0,0,,0,2,,1,,,10,15.5,15.5,15.5,,156,
392,381,Brandon Manumaleuna,CHI,RB,30,16,13,0,0,0,0,0,0,0,,0,7,5,43,8.60,1,0,,1,,,10,15.3,15.3,12.8,,111,
393,382,David Martin,BUF,TE,31,16,9,0,0,0,0,0,0,0,,0,8,7,43,6.14,1,0,,1,,,10,17.3,17.3,13.8,,58,
394,383,Corey McIntyre,BUF,RB,31,16,7,0,0,0,0,0,4,5,1.25,1,8,4,32,8.00,0,1,,1,,,10,13.7,13.7,11.7,,114,
395,384,Chaz Schilens,OAK,WR,25,5,0,0,0,0,0,0,0,0,,0,9,5,40,8.00,1,0,,1,,,10,15.0,15.0,12.5,,153,
396,385,Steve Slaton,HOU,RB,24,12,1,0,0,0,0,0,19,93,4.89,0,4,3,11,3.67,0,0,,0,,,10,13.4,13.4,11.9,,108,
397,386,Naufahu Tahi,MIN,RB,29,15,7,0,0,0,0,0,1,1,1.00,0,6,6,39,6.50,1,0,,1,,,10,16.0,16.0,13.0,,113,
398,387,Stephen Williams,ARI,WR,24,11,3,0,0,0,0,0,0,0,,0,23,9,101,11.22,0,0,,0,,,10,19.1,22.1,14.6,,152,
399,388,Dominique Zeigler,SFO,WR,26,11,0,0,0,0,0,0,0,0,,0,15,9,98,10.89,0,0,,0,,,10,18.8,18.8,14.3,,155,
400,389,Vonta Leach*+,HOU,RB,29,16,5,0,0,0,0,0,0,0,,0,15,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,115,
401,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
402,390,Michael Palmer,ATL,TE,22,14,1,0,0,0,0,0,0,0,,0,8,5,29,5.80,1,0,,1,,,9,13.9,13.9,11.4,,61,
403,391,Adrian Arrington,NOR,WR,25,1,0,0,0,0,0,0,0,0,,0,9,7,79,11.29,0,0,,0,,,8,14.9,14.9,11.4,,157,
404,392,Eldra Buckley,PHI,RB,25,16,0,0,0,0,0,0,21,67,3.19,0,2,1,10,10.00,0,1,,0,,,8,8.7,8.7,8.2,,118,
405,393,Kellen Davis,CHI,TE,25,16,3,0,0,0,0,0,0,0,,0,2,1,19,19.00,1,0,,1,,,8,8.9,8.9,8.4,,63,
406,394,Josh Johnson,TAM,QB,24,11,0,14,16,111,0,0,4,39,9.75,0,1,0,0,,0,0,,0,,,8,8.3,8.3,8.3,,57,
407,395,Brandon Myers,OAK,TE,25,15,3,0,0,0,0,0,0,0,,0,16,12,80,6.67,0,1,,0,,,8,20.0,20.0,14.0,,62,
408,396,Keith Toston,STL,RB,23,16,0,0,0,0,0,0,19,54,2.84,0,2,2,29,14.50,0,0,,0,,,8,10.3,10.3,9.3,,116,
409,397,Darrel Young,WAS,RB,23,16,0,0,0,0,0,0,4,19,4.75,0,1,1,3,3.00,1,0,,1,,,8,9.2,9.2,8.7,,117,
410,398,Khalif Barnes,OAK,TE,28,16,3,0,0,0,0,0,0,0,,0,2,2,8,4.00,1,0,,1,,,7,8.8,8.8,7.8,,68,
411,399,Kellen Clemens,NYJ,QB,27,1,0,1,2,6,0,0,2,9,4.50,1,0,0,0,,0,0,,1,,,7,7.1,7.1,7.1,,58,
412,400,Anthony Gonzalez,IND,WR,26,2,0,0,0,0,0,0,0,0,,0,9,5,67,13.40,0,0,,0,,,7,11.7,11.7,9.2,,160,
413,401,Dan Gronkowski,DEN,TE,25,12,4,0,0,0,0,0,0,0,,0,13,8,65,8.13,0,0,,0,,,7,14.5,14.5,10.5,,69,
414,402,Bear Pascoe,NYG,TE,24,15,11,0,0,0,0,0,0,0,,0,13,9,72,8.00,0,0,,0,,,7,16.2,16.2,11.7,,66,
415,403,Logan Paulsen,WAS,TE,23,11,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,1,0,,1,,,7,9.0,9.0,8.0,,67,
416,404,Gijon Robinson,IND,TE,26,11,2,0,0,0,0,0,0,0,,0,7,3,12,4.00,1,0,,1,,,7,10.2,10.2,8.7,,65,
417,405,Kory Sperry,SDG,WR,25,7,1,0,0,0,0,0,0,0,,0,4,4,73,18.25,0,0,,0,,,7,11.3,11.3,9.3,,158,
418,406,Brian St. Pierre,CAR,QB,31,1,1,13,28,173,1,2,0,0,,0,0,0,0,,0,0,,0,,,7,6.9,8.9,8.9,,59,
419,407,Brett Swain,GNB,WR,25,16,1,0,0,0,0,0,0,0,,0,9,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,159,
420,408,Josh Vaughan,CAR,RB,24,3,0,0,0,0,0,0,3,7,2.33,1,0,0,0,,0,0,,1,,,7,6.7,6.7,6.7,,120,
421,409,Kris Wilson,SDG,TE,29,14,7,0,0,0,0,0,0,0,,0,,6,73,12.17,0,1,,0,,,7,13.3,13.3,10.3,,64,
422,410,Jason Wright,ARI,RB,28,15,1,0,0,0,0,0,6,28,4.67,0,16,8,42,5.25,0,1,,0,,,7,15.0,15.0,11.0,,119,
423,411,Ramses Barden,NYG,WR,24,6,0,0,0,0,0,0,0,0,,0,7,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,161,
424,412,Tom Crabtree,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,7,4,61,15.25,0,0,,0,,,6,10.1,10.1,8.1,,70,
425,413,Tony Fiammetta,CAR,RB,24,14,9,0,0,0,0,0,7,22,3.14,0,10,5,34,6.80,0,0,,0,,,6,10.6,10.6,8.1,,121,
426,414,Mardy Gilyard,STL,WR,24,11,2,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,1,,0,,,6,12.3,12.3,9.3,,162,
427,415,Max Hall,ARI,QB,25,6,3,39,78,370,1,6,1,-5,-5.00,0,0,0,0,,0,5,,0,,,6,6.3,15.3,12.3,,60,
428,416,Lavelle Hawkins,TEN,WR,24,6,0,0,0,0,0,0,0,0,,0,6,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,165,
429,417,Brian Hoyer,NWE,QB,25,5,0,7,15,122,1,1,10,-8,-0.80,0,0,0,0,,0,0,,0,,,6,6.1,7.1,7.1,,61,
430,418,Roberto Wallace,MIA,WR,24,12,0,0,0,0,0,0,0,0,,0,10,6,62,10.33,0,0,,0,,,6,12.2,12.2,9.2,,163,
431,419,Eric Weems*,ATL,WR,25,16,4,0,0,0,0,0,0,0,,0,6,6,61,10.17,0,0,,2,,,6,24.1,24.1,21.1,,164,
432,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
433,420,Terrence Austin,WAS,WR,22,5,0,0,0,0,0,0,0,0,,0,5,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,167,
434,421,Tim Castille,KAN,RB,26,10,4,0,0,0,0,0,5,3,0.60,0,12,10,43,4.30,0,0,,0,,,5,14.6,14.6,9.6,,123,
435,422,Jim Dray,ARI,TE,24,16,3,0,0,0,0,0,0,0,,0,9,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,71,
436,423,Ryan Grant,GNB,RB,28,1,1,0,0,0,0,0,8,45,5.63,0,0,0,0,,0,0,,0,,,5,4.5,4.5,4.5,,124,
437,424,David Johnson,PIT,TE,23,16,5,0,0,0,0,0,0,0,,0,6,4,46,11.50,0,0,,0,,,5,8.6,8.6,6.6,,72,
438,425,Greg Jones,JAX,RB,29,16,13,0,0,0,0,0,2,4,2.00,0,11,11,47,4.27,0,0,,0,,,5,16.1,16.1,10.6,,122,
439,426,Luke McCown,JAX,QB,29,1,0,11,19,120,0,0,1,4,4.00,0,0,0,0,,0,0,,0,,,5,5.2,5.2,5.2,,62,
440,427,Preston Parker,TAM,WR,23,9,0,0,0,0,0,0,1,7,7.00,0,9,4,42,10.50,0,0,,0,,,5,8.9,8.9,6.9,,166,
441,428,Richard Bartel,ARI,QB,27,1,0,16,28,150,0,1,0,0,,0,0,0,0,,0,0,,0,,,4,4.0,5.0,5.0,,63,
442,429,Brody Eldridge,IND,TE,23,14,8,0,0,0,0,0,0,0,,0,9,5,39,7.80,0,0,,0,,,4,8.9,8.9,6.4,,77,
443,430,Brandon James,IND,WR,23,3,0,0,0,0,0,0,0,0,,0,11,6,40,6.67,0,0,,0,,,4,10.0,10.0,7.0,,169,
444,431,Dwayne Jarrett,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,5,2,40,20.00,0,0,,0,,,4,6.0,6.0,5.0,,171,
445,432,Gartrell Johnson,ATL,RB,24,9,0,0,0,0,0,0,10,36,3.60,0,5,3,6,2.00,0,1,,0,,,4,7.2,7.2,5.7,,126,
446,433,Reggie Kelly,CIN,TE,33,16,14,0,0,0,0,0,0,0,,0,13,10,42,4.20,0,0,,0,,,4,14.2,14.2,9.2,,75,
447,434,Nick Miller,OAK,WR,23,9,0,0,0,0,0,0,0,0,,0,4,3,40,13.33,0,2,,0,,,4,7.0,7.0,5.5,,170,
448,435,Taylor Price,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,168,
449,436,Ryan Purvis,TAM,TE,24,10,2,0,0,0,0,0,0,0,,0,6,5,38,7.60,0,0,,0,,,4,8.8,8.8,6.3,,78,
450,437,Tony Richardson,NYJ,RB,39,16,10,0,0,0,0,0,5,13,2.60,0,5,5,31,6.20,0,0,,0,,,4,9.4,9.4,6.9,,125,
451,438,Mickey Shuler,MIA,TE,24,6,2,0,0,0,0,0,0,0,,0,5,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,73,
452,439,Stephen Spach,ARI,TE,28,15,11,0,0,0,0,0,0,0,,0,17,7,40,5.71,0,0,,0,,,4,11.0,11.0,7.5,,76,
453,440,Jerramy Stevens,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,5,3,43,14.33,0,0,,0,,,4,7.3,7.3,5.8,,74,
454,441,Albert Young,MIN,RB,25,3,0,0,0,0,0,0,13,29,2.23,0,2,2,11,5.50,0,0,,0,,,4,6.0,6.0,5.0,,127,
455,442,Lorenzo Booker,MIN,RB,26,4,0,0,0,0,0,0,0,0,,0,6,5,32,6.40,0,1,,0,,,3,8.2,8.2,5.7,,128,
456,443,Nate Byham,SFO,TE,22,14,3,0,0,0,0,0,0,0,,0,7,5,27,5.40,0,0,,0,,,3,7.7,7.7,5.2,,82,
457,444,Rock Cartwright,OAK,RB,31,16,0,0,0,0,0,0,9,22,2.44,0,3,1,10,10.00,0,0,,0,,,3,4.2,4.2,3.7,,129,
458,445,Chase Coffman,CIN,TE,24,6,0,0,0,0,0,0,0,0,,0,5,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,81,
459,446,Mike Cox,KAN,RB,25,7,2,0,0,0,0,0,0,0,,0,4,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,132,
460,447,Jeff Dugan,MIN,TE,29,16,4,0,0,0,0,0,2,2,1.00,0,5,4,30,7.50,0,0,,0,,,3,7.2,7.2,5.2,,79,
461,448,Jonathan Dwyer,PIT,RB,21,1,0,0,0,0,0,0,9,28,3.11,0,0,0,0,,0,0,,0,,,3,2.8,2.8,2.8,,130,
462,449,Quinton Ganther,2TM,RB,26,11,1,0,0,0,0,0,9,18,2.00,0,3,2,9,4.50,0,0,,0,,,3,4.7,4.7,3.7,,131,
463,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
464,450,Richard Goodman,SDG,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,25,25.00,0,1,,0,,,3,3.5,3.5,3.0,,175,
465,451,Quinn Johnson,GNB,RB,24,11,4,0,0,0,0,0,0,0,,0,4,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,135,
466,452,Mike Karney,STL,RB,29,12,5,0,0,0,0,0,6,12,2.00,0,5,5,14,2.80,0,0,,0,,,3,7.6,7.6,5.1,,133,
467,453,Shawn Nelson,BUF,TE,25,5,1,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,1,,0,,,3,5.5,5.5,4.0,,83,
468,454,Jake O'Connell,KAN,TE,25,15,2,0,0,0,0,0,0,0,,0,4,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,80,
469,455,Kevin Ogletree,DAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,172,
470,456,Patrick Turner,NYJ,WR,23,5,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,174,
471,457,Lawrence Vickers,CLE,RB,27,16,4,0,0,0,0,0,5,11,2.20,0,9,4,15,3.75,0,0,,0,,,3,6.6,6.6,4.6,,134,
472,458,Derrick Williams,DET,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,173,
473,459,Brandon Banks,WAS,WR,23,13,0,0,0,0,0,0,2,6,3.00,0,5,2,10,5.00,0,2,,1,,,2,9.6,9.6,8.6,,180,
474,460,Hank Baskett,2TM,WR,28,8,0,0,0,0,0,0,0,0,,0,4,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,177,
475,461,Michael Bennett,OAK,RB,32,7,0,0,0,0,0,0,2,11,5.50,0,2,2,9,4.50,0,0,,0,,,2,4.0,4.0,3.0,,138,
476,462,Brock Bolen,JAX,RB,25,4,0,0,0,0,0,0,0,0,,0,3,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,142,
477,463,Michael Clayton,NYG,WR,28,6,0,0,0,0,0,0,0,0,,0,4,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,176,
478,464,Thomas Clayton,2TM,RB,26,3,0,0,0,0,0,0,7,17,2.43,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,140,
479,465,Quan Cosby,CIN,WR,28,16,0,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,179,
480,466,Chase Daniel,NOR,QB,24,13,0,2,3,16,0,0,2,16,8.00,0,0,0,0,,0,1,,0,,,2,2.2,2.2,2.2,,64,
481,467,Caleb Hanie,CHI,QB,25,2,0,5,7,55,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,65,
482,468,Kareem Huggins,TAM,RB,24,3,0,0,0,0,0,0,4,11,2.75,0,2,1,7,7.00,0,0,,0,,,2,2.8,2.8,2.3,,139,
483,469,Byron Leftwich,PIT,QB,30,1,0,5,7,42,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,68,
484,470,Reagan Maui'a,ARI,RB,26,15,4,0,0,0,0,0,0,0,,0,6,2,20,10.00,0,0,,0,,,2,4.0,4.0,3.0,,137,
485,471,Garrett Mills,PHI,TE,27,7,3,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,85,
486,472,Moran Norris,SFO,RB,32,16,11,0,0,0,0,0,3,0,0.00,0,9,4,20,5.00,0,0,,0,,,2,6.0,6.0,4.0,,136,
487,473,Jerious Norwood,ATL,RB,27,2,0,0,0,0,0,0,2,8,4.00,0,3,1,9,9.00,0,0,,0,,,2,2.7,2.7,2.2,,141,
488,474,Fendi Onobun,STL,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,86,
489,475,Tyler Palko,KAN,QB,27,2,0,4,6,35,0,0,2,5,2.50,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,66,
490,476,Tony Pike,CAR,QB,24,1,0,6,12,47,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,67,
491,477,Zach Potter,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,7,3,24,8.00,0,0,,0,,,2,5.4,5.4,3.9,,84,
492,478,David Reed,BAL,WR,23,13,0,0,0,0,0,0,1,15,15.00,0,1,0,0,,0,0,,1,,,2,7.5,7.5,7.5,,181,
